id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
IWZqUl46ogITQyDz3UAXPQ,subway-new-york-64,Subway,https://s3-media2.fl.yelpcdn.com/bphoto/DajepoLqEE50EsInb7BPFA/o.jpg,True,https://www.yelp.com/biz/subway-new-york-64?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,4,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.7023139, 'longitude': -74.0114968}",[],$,"{'address1': '1 New York Plz', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['1 New York Plz', 'New York, NY 10004']}",12124220227.0,(212) 422-0227,1528.8758934663942
IRRhwACUiMaqkBVAZiCzeg,hampton-chutney-new-york-2,Hampton Chutney,https://s3-media4.fl.yelpcdn.com/bphoto/A8KWmJBAxnEvFw46CIVR5A/o.jpg,False,https://www.yelp.com/biz/hampton-chutney-new-york-2?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,93,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.72007, 'longitude': -73.99959}","['delivery', 'pickup']",$$,"{'address1': '143 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['143 Grand St', 'New York, NY 10013']}",12122269996.0,(212) 226-9996,1686.521682922654
Q6quwwLiwx_47SRd3tItvA,schallers-stube-sausage-bar-new-york,Schaller's Stube Sausage Bar,https://s3-media3.fl.yelpcdn.com/bphoto/pKZ6bv7V1Oz8K8q0Yp5AXA/o.jpg,False,https://www.yelp.com/biz/schallers-stube-sausage-bar-new-york?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,207,"[{'alias': 'german', 'title': 'German'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 40.777544, 'longitude': -73.951607}","['delivery', 'pickup']",$$,"{'address1': '1652 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1652 2nd Ave', 'New York, NY 10028']}",16467264355.0,(646) 726-4355,8786.691519919546
dEeoUUDdU_s2d0x_4MCU_A,cafe-riviera-brooklyn-2,Cafe Riviera,https://s3-media1.fl.yelpcdn.com/bphoto/Z4iC3OAs_zSQiHH7BpEDPA/o.jpg,False,https://www.yelp.com/biz/cafe-riviera-brooklyn-2?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,107,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 40.7286629, 'longitude': -73.953337}",[],$,"{'address1': '830 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['830 Manhattan Ave', 'Brooklyn, NY 11222']}",17183838450.0,(718) 383-8450,4310.437918127413
mHBhUxHgDGjsB1LJl4qW0w,hillstone-restaurant-new-york-3,Hillstone Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/D9aptXcuz78RnDRkfQTmIg/o.jpg,False,https://www.yelp.com/biz/hillstone-restaurant-new-york-3?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,1101,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 40.758352, 'longitude': -73.969112}",[],$$$,"{'address1': '888 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['888 3rd Ave', 'New York, NY 10022']}",12128883828.0,(212) 888-3828,6253.92656665417
Trw7ZZlMjlSLqa0owjhxhA,1742-wine-bar-new-york,1742 Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/ax3GMb0_wDeYChy0ykMtBA/o.jpg,False,https://www.yelp.com/biz/1742-wine-bar-new-york?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,927,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.780723, 'longitude': -73.949302}","['delivery', 'pickup']",$$,"{'address1': '1742 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1742 2nd Ave', 'New York, NY 10128']}",12124271010.0,(212) 427-1010,9189.040381507692
AAPJkyU0Y7Aci0RZBdJONg,shokunin-bbq-brooklyn-2,Shokunin BBQ,https://s3-media4.fl.yelpcdn.com/bphoto/KQpow_8fsy6UncAD9uT9TA/o.jpg,False,https://www.yelp.com/biz/shokunin-bbq-brooklyn-2?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,252,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 40.6332876204455, 'longitude': -74.0062164404754}",[],$$$,"{'address1': '952 60th St', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11219', 'country': 'US', 'state': 'NY', 'display_address': ['952 60th St', 'Brooklyn, NY 11219']}",17188517888.0,(718) 851-7888,8086.281417047183
6T-hoz4hcrvNdS0lCxZmkQ,popeyes-louisiana-kitchen-brooklyn-12,Popeyes Louisiana Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/YV2-1DlGTZw_OAoJZXJcjg/o.jpg,False,https://www.yelp.com/biz/popeyes-louisiana-kitchen-brooklyn-12?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,13,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 40.632249, 'longitude': -73.947847}",['delivery'],$,"{'address1': '2158 Nostrand Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11210', 'country': 'US', 'state': 'NY', 'display_address': ['2158 Nostrand Ave', 'Brooklyn, NY 11210']}",19293480039.0,(929) 348-0039,9032.191779152476
S-jThCG_S-7_xtm75nkB2Q,jaya-888-new-york-2,Jaya 888,https://s3-media2.fl.yelpcdn.com/bphoto/Kf1iYIQa7NSNuPstQ7bbBw/o.jpg,False,https://www.yelp.com/biz/jaya-888-new-york-2?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,291,"[{'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",3.0,"{'latitude': 40.7169062, 'longitude': -73.9998838}","['delivery', 'pickup']",$$,"{'address1': '90 Baxter St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['90 Baxter St', 'New York, NY 10013']}",12122193338.0,(212) 219-3338,1363.1590956443035
kMljfja7weqfl_lzspjzHA,cafe-cluny-new-york-3,Cafe Cluny,https://s3-media4.fl.yelpcdn.com/bphoto/C4mRJFgdeiKj59c2UuwDMg/o.jpg,False,https://www.yelp.com/biz/cafe-cluny-new-york-3?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,732,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.737385, 'longitude': -74.003966}","['delivery', 'pickup']",$$$,"{'address1': '284 W 12th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['284 W 12th St', 'New York, NY 10014']}",12122556900.0,(212) 255-6900,3643.9243748335884
2fNVP8VMjETNu7TF7L6A1A,sweetgreen-new-york-20,sweetgreen,https://s3-media3.fl.yelpcdn.com/bphoto/D470_XVbNo58IQLbBSo9WA/o.jpg,False,https://www.yelp.com/biz/sweetgreen-new-york-20?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,126,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2.5,"{'latitude': 40.7637144, 'longitude': -73.9674801}","['delivery', 'pickup']",$$,"{'address1': '137 E 61st St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['137 E 61st St', 'New York, NY 10065']}",16468591300.0,(646) 859-1300,6861.840952977028
GA5msU6NO9rQRctPfDJCBg,peaches-hothouse-brooklyn,Peaches HotHouse,https://s3-media1.fl.yelpcdn.com/bphoto/KEAXgZGetzDf_pc4kse_mw/o.jpg,False,https://www.yelp.com/biz/peaches-hothouse-brooklyn?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,1201,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.6833699737169, 'longitude': -73.9437798410654}","['delivery', 'pickup']",$$,"{'address1': '415 Tompkins Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['415 Tompkins Ave', 'Brooklyn, NY 11216']}",17184839111.0,(718) 483-9111,4915.419789455236
Ck09FempamAKGSPsV_bX-A,xixa-brooklyn,Xixa,https://s3-media2.fl.yelpcdn.com/bphoto/gP0Mr0TzIptA5-C2ryCNrQ/o.jpg,False,https://www.yelp.com/biz/xixa-brooklyn?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,578,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 40.7104, 'longitude': -73.95854}","['delivery', 'pickup']",$$$,"{'address1': '241 S 4th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['241 S 4th St', 'Brooklyn, NY 11211']}",17183888860.0,(718) 388-8860,3065.231556460294
nAPQ9RjdxRM-zZ5AsBbINg,tacos-mi-mexico-the-bronx,Tacos Mi Mexico,https://s3-media2.fl.yelpcdn.com/bphoto/Ba10xIdRAsGErqdEsO2lJw/o.jpg,False,https://www.yelp.com/biz/tacos-mi-mexico-the-bronx?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,3,"[{'alias': 'tacos', 'title': 'Tacos'}]",3.5,"{'latitude': 40.82849, 'longitude': -73.87871}","['pickup', 'delivery']",,"{'address1': '1526 Westchester Ave', 'address2': '', 'address3': None, 'city': 'The Bronx', 'zip_code': '10472', 'country': 'US', 'state': 'NY', 'display_address': ['1526 Westchester Ave', 'The Bronx, NY 10472']}",,,16785.14623579037
N4Pss0mR4ygDOoSRpM2FQA,culture-espresso-new-york,Culture Espresso,https://s3-media4.fl.yelpcdn.com/bphoto/9-jJtInyNW09Lki1i1WFJg/o.jpg,False,https://www.yelp.com/biz/culture-espresso-new-york?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,938,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.7521922375529, 'longitude': -73.985756306206}","['delivery', 'pickup']",$$,"{'address1': '72 W 38th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['72 W 38th St', 'New York, NY 10018']}",12123020200.0,(212) 302-0200,5247.604281197585
IdHq3RVby3lV8R6MQYqmvw,a-matter-of-health-inc-new-york-3,"A Matter of Health, Inc",https://s3-media3.fl.yelpcdn.com/bphoto/MrbR7lx5eRMK3JorQULSrw/o.jpg,False,https://www.yelp.com/biz/a-matter-of-health-inc-new-york-3?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,71,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}]",4.0,"{'latitude': 40.768179, 'longitude': -73.956153}",[],$$,"{'address1': '1347 First Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1347 First Ave', 'New York, NY 10021']}",12123964500.0,(212) 396-4500,7680.2919007522805
5IrLuayOAHj5Laq7GjGj1g,marriott-saddle-brook-saddle-brook,Marriott Saddle Brook,https://s3-media4.fl.yelpcdn.com/bphoto/_UPZP90hGWI8lm8tgXNmag/o.jpg,False,https://www.yelp.com/biz/marriott-saddle-brook-saddle-brook?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,73,"[{'alias': 'hotels', 'title': 'Hotels'}]",2.5,"{'latitude': 40.9046871922613, 'longitude': -74.101212493523}",[],$$,"{'address1': '138 New Pehle Ave', 'address2': '', 'address3': '', 'city': 'Saddle Brook', 'zip_code': '07663', 'country': 'US', 'state': 'NJ', 'display_address': ['138 New Pehle Ave', 'Saddle Brook, NJ 07663']}",12018439500.0,(201) 843-9500,23912.659080861533
maZVyQ0jQ24MeaP9-72XxQ,pita-hot-astoria-2,Pita Hot,https://s3-media4.fl.yelpcdn.com/bphoto/vbNCv99jzWNoqM3U5bixwA/o.jpg,False,https://www.yelp.com/biz/pita-hot-astoria-2?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,282,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"{'latitude': 40.7686506, 'longitude': -73.9248121}","['pickup', 'delivery']",$,"{'address1': '25-15 30th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11102', 'country': 'US', 'state': 'NY', 'display_address': ['25-15 30th Ave', 'Astoria, NY 11102']}",17189328282.0,(718) 932-8282,9159.263600985916
eso7L8-IjfQpgYuHgN-wTQ,kennedy-fried-chicken-east-orange,Kennedy Fried Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/CvtQbrAyGZvzrsAbqTEbLw/o.jpg,False,https://www.yelp.com/biz/kennedy-fried-chicken-east-orange?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,8,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.0,"{'latitude': 40.7622366, 'longitude': -74.2120824}","['delivery', 'pickup']",,"{'address1': '370 Main St', 'address2': '', 'address3': '', 'city': 'East Orange', 'zip_code': '07018', 'country': 'US', 'state': 'NJ', 'display_address': ['370 Main St', 'East Orange, NJ 07018']}",19736771626.0,(973) 677-1626,19395.111076421974
DXMfEyJCCAUFgtVZpSkwVA,nan-bei-ho-corp-bayside,Nan Bei Ho Corp,https://s3-media4.fl.yelpcdn.com/bphoto/_N9Ih0ktlvNpMIFN3GlqYw/o.jpg,False,https://www.yelp.com/biz/nan-bei-ho-corp-bayside?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,190,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 40.75523, 'longitude': -73.76834}","['delivery', 'pickup']",$$,"{'address1': '212-22 48th Ave', 'address2': '', 'address3': '', 'city': 'Bayside', 'zip_code': '11364', 'country': 'US', 'state': 'NY', 'display_address': ['212-22 48th Ave', 'Bayside, NY 11364']}",17183571838.0,(718) 357-1838,19827.362014896484
xtxcAUvrD4dWHJd0cwvW1A,jeju-noodle-bar-new-york,JeJu Noodle Bar,https://s3-media3.fl.yelpcdn.com/bphoto/Q1RnHDZQhLn1-wgFbXkjFA/o.jpg,False,https://www.yelp.com/biz/jeju-noodle-bar-new-york?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,589,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 40.73304, 'longitude': -74.00734}",[],$$,"{'address1': '679 Greenwich St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['679 Greenwich St', 'New York, NY 10014']}",16466660947.0,(646) 666-0947,3256.137406146092
wfhMIiMh2A2psCGONOVSlg,han-dynasty-new-york,Han Dynasty,https://s3-media3.fl.yelpcdn.com/bphoto/G5jm9G3m_tquqwDm_qHoVQ/o.jpg,False,https://www.yelp.com/biz/han-dynasty-new-york?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,1245,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 40.732072, 'longitude': -73.988074}","['delivery', 'pickup']",$$,"{'address1': '90 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['90 3rd Ave', 'New York, NY 10003']}",12123908685.0,(212) 390-8685,3006.8338049575127
qHD05vCitNTTPMyvU2Sh7g,jook-sing-brooklyn,Jook Sing,https://s3-media3.fl.yelpcdn.com/bphoto/yEYZTX_NykdngNx1G7XPTA/o.jpg,False,https://www.yelp.com/biz/jook-sing-brooklyn?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,46,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",5.0,"{'latitude': 40.717064, 'longitude': -73.9591041}","['delivery', 'pickup']",,"{'address1': '135B N 5th St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['135B N 5th St', 'Brooklyn, NY 11249']}",16318867282.0,(631) 886-7282,3235.1448467341115
BtVnZmPY51ZWGY63-mzJ7A,on-new-york-2,ON,https://s3-media4.fl.yelpcdn.com/bphoto/NGyWrzfPbUqepQWXU-ZuTw/o.jpg,False,https://www.yelp.com/biz/on-new-york-2?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,149,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.74502, 'longitude': -73.98513}","['delivery', 'pickup']",,"{'address1': '110 Madison Ave', 'address2': '1FL', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['110 Madison Ave', '1FL', 'New York, NY 10016']}",19172614326.0,(917) 261-4326,4467.15946771103
RoXFN-T1s6moM5smbY_5Gw,mee-noodle-shop-new-york-2,Mee Noodle Shop,https://s3-media3.fl.yelpcdn.com/bphoto/asuvNsBVlIaNUa05zDBSNw/o.jpg,False,https://www.yelp.com/biz/mee-noodle-shop-new-york-2?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,505,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'szechuan', 'title': 'Szechuan'}]",3.0,"{'latitude': 40.7653751, 'longitude': -73.9879042}","['pickup', 'delivery']",$$,"{'address1': '795 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['795 9th Ave', 'New York, NY 10019']}",12127652929.0,(212) 765-2929,6685.637738571551
W2Dj_3C2ySoXgg1SaGVj6g,nippon-cha-bayside-2,Nippon Cha,https://s3-media1.fl.yelpcdn.com/bphoto/cE3f9XMMqyaH50ksPcSeJA/o.jpg,False,https://www.yelp.com/biz/nippon-cha-bayside-2?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,858,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",4.0,"{'latitude': 40.76432, 'longitude': -73.77167}",['pickup'],$$,"{'address1': '39-34 Bell Blvd', 'address2': None, 'address3': '', 'city': 'Bayside', 'zip_code': '11361', 'country': 'US', 'state': 'NY', 'display_address': ['39-34 Bell Blvd', 'Bayside, NY 11361']}",17182290805.0,(718) 229-0805,19866.426303435404
8tnYOCt_G42ZKv69KxBWAA,estihana-brooklyn-brooklyn,Estihana Brooklyn,https://s3-media1.fl.yelpcdn.com/bphoto/qS0JfQ-MwiwW_uXJOLp98w/o.jpg,False,https://www.yelp.com/biz/estihana-brooklyn-brooklyn?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,32,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'kosher', 'title': 'Kosher'}]",3.5,"{'latitude': 40.6250653, 'longitude': -73.9636074}","['delivery', 'pickup']",$$,"{'address1': '1217 Ave J', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11230', 'country': 'US', 'state': 'NY', 'display_address': ['1217 Ave J', 'Brooklyn, NY 11230']}",17186771515.0,(718) 677-1515,9304.986076887506
c_Zpnnae22V6MnMtYhtl0Q,downtown-yummy-new-york,Downtown Yummy,https://s3-media1.fl.yelpcdn.com/bphoto/ZcmqOYzQskyRvIK4IgbOkg/o.jpg,False,https://www.yelp.com/biz/downtown-yummy-new-york?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,52,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",4.0,"{'latitude': 40.71345, 'longitude': -73.9962}",[],$$,"{'address1': '39 E Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['39 E Broadway', 'New York, NY 10002']}",12127916618.0,(212) 791-6618,903.2842553375792
o6q3jm-dU5A6nV3r2lBg9A,chinatown-ice-cream-factory-new-york,Chinatown Ice Cream Factory,https://s3-media1.fl.yelpcdn.com/bphoto/1_28B8-2Isfm6hW-err31w/o.jpg,False,https://www.yelp.com/biz/chinatown-ice-cream-factory-new-york?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,2784,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.715452, 'longitude': -73.99818}",[],$,"{'address1': '65 Bayard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['65 Bayard St', 'New York, NY 10013']}",12126084170.0,(212) 608-4170,1159.9655063045245
cx9Gu1qc3kGV01_Yy2nAXw,spring-mart-new-york,Spring Mart,https://s3-media3.fl.yelpcdn.com/bphoto/FiYQ_G--fjf4wxBTpedBeA/o.jpg,False,https://www.yelp.com/biz/spring-mart-new-york?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,16,"[{'alias': 'convenience', 'title': 'Convenience Stores'}]",3.0,"{'latitude': 40.72139, 'longitude': -73.99545}","['delivery', 'pickup']",$$,"{'address1': '202 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['202 Mott St', 'New York, NY 10012']}",12129416601.0,(212) 941-6601,1775.608108478032
xGaDMhZ_FXwxVaWhn2PqRA,reillys-plates-and-pours-new-york,Reilly's Plates & Pours,https://s3-media4.fl.yelpcdn.com/bphoto/Ow_9Cs9e24MCSCLfD4ExmQ/o.jpg,False,https://www.yelp.com/biz/reillys-plates-and-pours-new-york?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,8,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.757858, 'longitude': -73.980035}","['restaurant_reservation', 'pickup', 'delivery']",,"{'address1': '38 W 48th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['38 W 48th St', 'New York, NY 10036']}",12127647980.0,(212) 764-7980,5952.848733151202
