camis,name,boro,building,street,zipcode,phone_x,cuisine_description,inspection_date,action,violation_code,violation_description,score,grade,grade_date,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,id,alias,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone_y,display_phone,distance,community_by_nta,median_income_by_com,pop_by_nta
40367841,cafe fiorello,Manhattan,1900,BROADWAY,10023.0,2125955330,Italian,2/8/19,Violations were cited in the following area(s).,"02G, 09C, 10F","Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation., Food contact surface not properly maintained., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",11.0,A,2/8/19,9/23/19,Cycle Inspection / Initial Inspection,40.77151115,-73.98215045,107.0,6.0,14900.0,1027472.0,1011167501.0,MN14,6n7D4amt9vEruR73tt3S9w,cafe-fiorello-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/gk9fYdfTgtJ8-yNGiRVTlQ/o.jpg,False,https://www.yelp.com/biz/cafe-fiorello-new-york?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,775,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 40.77134, 'longitude': -73.9819051}","['pickup', 'delivery']",$$$,"{'address1': '1900 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['1900 Broadway', 'New York, NY 10023']}",12125955330.0,(212) 595-5330,7411.11555415287,M07,136735.0,61489.0
40368018,terrace cafe,Bronx,2300,SOUTHERN BOULEVARD,10460.0,7182205069,American,5/22/19,Violations were cited in the following area(s).,"02B, 10F","Hot food item not held at or above 140Âº F., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",9.0,A,5/22/19,9/23/19,Cycle Inspection / Initial Inspection,40.85055596,-73.88245143,206.0,15.0,33400.0,2116700.0,2031200020.0,BX99,aDsUZs-esGEJVBFgAatucQ,terrace-cafe-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/3mNrzI2zIxYZwW_n0Ffo1g/o.jpg,False,https://www.yelp.com/biz/terrace-cafe-new-york?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,74,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.76146, 'longitude': -73.97736}",[],$$,"{'address1': '11 W 53rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['11 W 53rd St', 'New York, NY 10019']}",12123331299.0,(212) 333-1299,6374.590531268747,B09,43975.0,1906.0
40368157,elephant & castle,Manhattan,68,GREENWICH AVENUE,10011.0,2122431400,American,12/3/18,Violations were cited in the following area(s).,"06D, 10B, 10F","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.",10.0,A,12/3/18,9/23/19,Cycle Inspection / Initial Inspection,40.73631373,-74.00094179999999,102.0,3.0,7100.0,1080191.0,1006060029.0,MN23,n-JSnKZcF1Bs-RPcIlb0qw,elephant-and-castle-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/q7HG0tTcfkKUbTl9FeNKSw/o.jpg,False,https://www.yelp.com/biz/elephant-and-castle-new-york?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,534,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.736214, 'longitude': -74.000729}","['delivery', 'pickup']",$$,"{'address1': '68 Greenwich Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['68 Greenwich Ave', 'New York, NY 10011']}",12122431400.0,(212) 243-1400,3464.090808179182,M02,162092.0,66880.0
40368374,jimmy's corner,Manhattan,140,WEST   44 STREET,10036.0,2122219510,American,4/23/19,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",5.0,A,4/23/19,9/23/19,Cycle Inspection / Initial Inspection,40.75661292,-73.98433100000001,105.0,4.0,11900.0,1022619.0,1009960050.0,MN17,xprzjm5svSSUCZOnaUbQDQ,jimmys-corner-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/yFapTv-fkDKwiIq-PccxZA/o.jpg,False,https://www.yelp.com/biz/jimmys-corner-new-york?adjust_creative=icdkhn4wqVng-XizKlII7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=icdkhn4wqVng-XizKlII7A,609,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",4.0,"{'latitude': 40.7566, 'longitude': -73.98483}",[],$,"{'address1': '140 W 44th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['140 W 44th St', 'New York, NY 10036']}",12122219510.0,(212) 221-9510,5743.048542865367,M05,120248.0,28630.0
40369418,caffe reggio,Manhattan,119,MAC DOUGAL STREET,10012.0,2124759557,Italian,2/26/19,Violations were cited in the following area(s).,"06C, 10F","Food not protected from potential source of contamination during storage, preparation, transportation, display or service., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",8.0,A,2/26/19,9/23/19,Cycle Inspection / Initial Inspection,40.73020663,-74.00031751,102.0,1.0,6500.0,1008746.0,1005430021.0,MN23,y800EdmdRpesUgQYN4VXNw,caffe-reggio-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/Z_sqh8dv2lmoUz_ACYJwHQ/o.jpg,False,https://www.yelp.com/biz/caffe-reggio-new-york?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,612,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.7302281, 'longitude': -74.0004194}","['delivery', 'pickup']",$,"{'address1': '119 MacDougal St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['119 MacDougal St', 'New York, NY 10012']}",12124759557.0,(212) 475-9557,2803.715477049441,M02,162092.0,66880.0
40369641,johnny's reef restaurant,Bronx,2,CITY ISLAND AVE,10464.0,7188852086,Seafood,8/7/19,Violations were cited in the following area(s).,"04N, 08A, 10B","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.",12.0,A,8/7/19,9/23/19,Cycle Inspection / Initial Inspection,40.83766442,-73.78289894,210.0,13.0,51600.0,2082394.0,2056370001.0,BX10,D8z7FS2SB48zTjvch4bc0g,johnnys-reef-restaurant-bronx,https://s3-media2.fl.yelpcdn.com/bphoto/lWGa2LItziCyeH0A3cwxOQ/o.jpg,False,https://www.yelp.com/biz/johnnys-reef-restaurant-bronx?adjust_creative=icdkhn4wqVng-XizKlII7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=icdkhn4wqVng-XizKlII7A,525,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.8377099599469, 'longitude': -73.7826705251312}",[],$$,"{'address1': '2 City Island Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10464', 'country': 'US', 'state': 'NY', 'display_address': ['2 City Island Ave', 'Bronx, NY 10464']}",17188852086.0,(718) 885-2086,23105.83230031441,B10,61029.0,26583.0
40373462,villa berulia,Manhattan,107,EAST   34 STREET,10016.0,2126891970,Italian,2/14/19,Violations were cited in the following area(s).,"06C, 09C, 10F","Food contact surface not properly maintained., Food not protected from potential source of contamination during storage, preparation, transportation, display or service., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",9.0,A,2/14/19,9/23/19,Cycle Inspection / Initial Inspection,40.74686575,-73.98082174,106.0,2.0,7200.0,1078763.0,1008900001.0,MN20,ifIfq2EwEohCgoKnG68_LA,villa-berulia-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/3A5-NtcN-hZgosONjgoEIA/o.jpg,False,https://www.yelp.com/biz/villa-berulia-new-york?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,161,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.7467827, 'longitude': -73.9806507}","['delivery', 'pickup']",$$,"{'address1': '107 E 34th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['107 E 34th St', 'New York, NY 10016']}",12126891970.0,(212) 689-1970,4738.134985484118,M06,154501.0,50742.0
40373656,keens steakhouse,Manhattan,72,WEST 36th STREET,10018.0,2129473636,Steak,9/10/19,Violations were cited in the following area(s).,"09C, 10F","Food contact surface not properly maintained., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",7.0,A,9/10/19,9/23/19,Cycle Inspection / Re-inspection,40.75075309,-73.98610812,105.0,4.0,8400.0,1083645.0,1008370084.0,MN17,pQuZDnefX038xurT1BhDXA,keens-steakhouse-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/Wt-lr0rX2f-lncs05SWDlA/o.jpg,False,https://www.yelp.com/biz/keens-steakhouse-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,2568,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 40.75071, 'longitude': -73.98652}",[],$$$$,"{'address1': '72 W 36th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['72 W 36th St', 'New York, NY 10018']}",12129473636.0,(212) 947-3636,5071.689036489537,M05,120248.0,28630.0
40373669,bubo,Manhattan,515,3 AVENUE,10016.0,2125323300,American,5/9/19,Violations were cited in the following area(s).,"10B, 10H","Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly., Proper sanitization not provided for utensil ware washing operation.",4.0,A,5/9/19,9/23/19,Cycle Inspection / Initial Inspection,40.74604728,-73.97786985,106.0,2.0,7800.0,1020177.0,1009150065.0,MN20,vlepW-Y_RDQaDMLtEwHWmg,bubo-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/4Zz4bxIVKuy_KWkd47xI2g/o.jpg,False,https://www.yelp.com/biz/bubo-new-york?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,175,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,"{'latitude': 40.74598, 'longitude': -73.97753}",[],$$,"{'address1': '515 3rd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['515 3rd Ave', 'New York, NY 10016']}",12125323300.0,(212) 532-3300,4725.590762206177,M06,154501.0,50742.0
40374136,tony's pier restaurant,Bronx,1,CITY ISLAND AVE,10464.0,7188851424,Seafood,6/18/19,Violations were cited in the following area(s).,"06A, 06D, 10F","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.",12.0,A,6/18/19,9/23/19,Cycle Inspection / Re-inspection,40.83765897,-73.78292064,210.0,13.0,51600.0,2097766.0,2056240130.0,BX10,znln0EIza5iK200qO_8Kdg,tonys-pier-restaurant-bronx,https://s3-media1.fl.yelpcdn.com/bphoto/pF2lOIFztub93g2hmXVwPw/o.jpg,False,https://www.yelp.com/biz/tonys-pier-restaurant-bronx?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,209,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 40.837476, 'longitude': -73.7831385}",[],$$,"{'address1': '1 City Island Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10464', 'country': 'US', 'state': 'NY', 'display_address': ['1 City Island Ave', 'Bronx, NY 10464']}",17188851424.0,(718) 885-1424,23058.903947780866,B10,61029.0,26583.0
40374277,molly wee pub,Manhattan,402,8 AVENUE,10001.0,2129672627,Irish,1/15/19,Violations were cited in the following area(s).,"10B, 10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.",5.0,A,1/15/19,9/23/19,Cycle Inspection / Initial Inspection,40.74975474,-73.99522147,105.0,3.0,10100.0,1014332.0,1007800001.0,MN17,huzwtLDeEGDZ6BIsMQF69g,molly-wee-pub-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/cIeM7dkpJVcgazrr-v5SAg/o.jpg,False,https://www.yelp.com/biz/molly-wee-pub-new-york?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,236,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'irish', 'title': 'Irish'}]",3.5,"{'latitude': 40.74966, 'longitude': -73.99498}",[],$$,"{'address1': '402 8th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['402 8th Ave', 'New York, NY 10001']}",12129672627.0,(212) 967-2627,4917.094040652037,M05,120248.0,28630.0
40376944,tomoe sushi,Manhattan,172,THOMPSON STREET,10012.0,2127779346,Japanese,9/3/19,Violations were cited in the following area(s).,"02B, 02G, 06C, 09B, 10F, 10H","Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation., Food not protected from potential source of contamination during storage, preparation, transportation, display or service., Hot food item not held at or above 140Âº F., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Proper sanitization not provided for utensil ware washing operation., Thawing procedures improper.",29.0,C,9/3/19,9/23/19,Cycle Inspection / Re-inspection,40.72771164,-74.00025617,102.0,1.0,6500.0,1084919.0,1005250035.0,MN23,hh0ae47ojPqq3USCRLmAjg,tomoe-sushi-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/0BKp62205NDC6ohI6k0Gyw/o.jpg,False,https://www.yelp.com/biz/tomoe-sushi-new-york?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,962,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 40.7277, 'longitude': -74.0001599}",[],$$$,"{'address1': '172 Thompson St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['172 Thompson St', 'New York, NY 10012']}",12127779346.0,(212) 777-9346,2519.741121971132,M02,162092.0,66880.0
40377789,cafe luxembourg,Manhattan,200,WEST   70 STREET,10023.0,2128737411,French,8/12/19,Violations were cited in the following area(s).,"02G, 06D","Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation., Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",12.0,A,8/12/19,9/23/19,Cycle Inspection / Initial Inspection,40.77746465,-73.98301541,107.0,6.0,15500.0,1030348.0,1011580033.0,MN14,fSQ3CCtFSJ2S8VXDi02-3Q,cafe-luxembourg-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/iSCz9ZcL7PYyM4CLjJA7sA/o.jpg,False,https://www.yelp.com/biz/cafe-luxembourg-new-york?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,506,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.77741, 'longitude': -73.98312}","['delivery', 'pickup']",$$$,"{'address1': '200 W 70th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['200 W 70th St', 'New York, NY 10023']}",12128737411.0,(212) 873-7411,8053.065658829433,M07,136735.0,61489.0
40380164,cuchifritos,Bronx,158,E. 188 TH ST,,7183674500,Spanish,8/14/19,Violations were cited in the following area(s).,"04M, 08A, 09C, 10B","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Food contact surface not properly maintained., Live roaches present in facility's food and/or non-food areas., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.",13.0,A,8/14/19,9/23/19,Cycle Inspection / Initial Inspection,0.0,0.0,,,,,2.0,,pFBNTJpy1eWmfu6aQ8e1YA,cuchifritos-new-york-2,https://s3-media3.fl.yelpcdn.com/bphoto/pzajvQ1o8XGWxBsJXJH_Ug/o.jpg,False,https://www.yelp.com/biz/cuchifritos-new-york-2?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,174,"[{'alias': 'puertorican', 'title': 'Puerto Rican'}]",3.5,"{'latitude': 40.79804, 'longitude': -73.941}",[],$,"{'address1': '168 E 116th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['168 E 116th St', 'New York, NY 10029']}",12128764846.0,(212) 876-4846,11233.687953987026,,,
40380182,club 101,Manhattan,101,PARK AVENUE,10178.0,2128180263,American,8/7/19,Violations were cited in the following area(s).,"06D, 09A","Canned food product observed dented and not segregated from other consumable food items., Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",9.0,A,8/7/19,9/23/19,Cycle Inspection / Initial Inspection,40.75098522,-73.97848538,105.0,4.0,8000.0,1036144.0,1012950001.0,MN20,G-uVT9JxNMbrPApvuVO6pg,club-101-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/SWfXyw-sgfd03wMPe7_DJw/o.jpg,False,https://www.yelp.com/biz/club-101-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,7,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"{'latitude': 40.75088, 'longitude': -73.97775}",[],,"{'address1': '101 Park Ave Uppr 3', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10178', 'country': 'US', 'state': 'NY', 'display_address': ['101 Park Ave Uppr 3', 'New York, NY 10178']}",12126871045.0,(212) 687-1045,5241.565794203407,M06,154501.0,50742.0
40380422,carlos pizza,Queens,7402,METROPOLITAN AVENUE,11379.0,7188947915,Pizza,2/27/19,Violations were cited in the following area(s).,"06C, 10F","Food not protected from potential source of contamination during storage, preparation, transportation, display or service., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",8.0,A,2/27/19,9/23/19,Cycle Inspection / Initial Inspection,40.71282521,-73.87819353,405.0,30.0,61900.0,4091340.0,4037700024.0,QN21,HBSxjE-9-342AxNEKOSwqQ,carlos-pizza-ridgewood,https://s3-media3.fl.yelpcdn.com/bphoto/gmy67YnL3G0GzLDbIvQI2g/o.jpg,False,https://www.yelp.com/biz/carlos-pizza-ridgewood?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,45,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.7045665, 'longitude': -73.9103926}","['delivery', 'pickup']",$,"{'address1': '575 Seneca Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['575 Seneca Ave', 'Ridgewood, NY 11385']}",17183868526.0,(718) 386-8526,7066.878584592109,Q05,72781.0,37929.0
40380517,barney greengrass,Manhattan,541,AMSTERDAM AVENUE,10024.0,2127244707,Jewish/Kosher,6/5/19,Violations were cited in the following area(s).,"02G, 04L","Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation., Evidence of mice or live mice present in facility's food and/or non-food areas.",13.0,A,6/5/19,9/23/19,Cycle Inspection / Re-inspection,40.78782461,-73.97489470000001,107.0,6.0,17300.0,1032218.0,1012170064.0,MN12,XKWvRI7WI4LotDLUboUUGA,barney-greengrass-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/je84DKJxPdEQq9QFzS3eWw/o.jpg,False,https://www.yelp.com/biz/barney-greengrass-new-york?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,756,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'bagels', 'title': 'Bagels'}]",4.0,"{'latitude': 40.7879308300971, 'longitude': -73.9745054748688}","['delivery', 'pickup']",$$,"{'address1': '541 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['541 Amsterdam Ave', 'New York, NY 10024']}",12127244707.0,(212) 724-4707,9322.258112599642,M07,136735.0,132378.0
40381420,village yokocho,Manhattan,6,STUYVESANT STREET,10003.0,2125983041,Japanese,8/6/19,Violations were cited in the following area(s).,"02G, 04N, 10E, 10F","Accurate thermometer not provided in refrigerated or hot holding equipment., Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation., Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",21.0,B,8/6/19,9/23/19,Cycle Inspection / Re-inspection,40.72985756,-73.98943193,103.0,2.0,3800.0,1006737.0,1004640006.0,MN22,gZqwq8kE-Z3-DdZGOEjOkQ,village-yokocho-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/XDPsfiMmQIB-u1aGlCKvXA/o.jpg,False,https://www.yelp.com/biz/village-yokocho-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,756,"[{'alias': 'izakaya', 'title': 'Izakaya'}]",3.5,"{'latitude': 40.7298, 'longitude': -73.9891899}",[],$$,"{'address1': '8 Stuyvesant St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['8 Stuyvesant St', 'New York, NY 10003']}",12125983041.0,(212) 598-3041,2739.334111827085,M03,41302.0,44136.0
40381720,miss lily's 7a,Manhattan,109,AVENUE A,10009.0,2128121482,Caribbean,5/30/19,Violations were cited in the following area(s).,"06D, 10F","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",8.0,A,5/30/19,9/23/19,Cycle Inspection / Initial Inspection,40.72596206,-73.98360945,103.0,2.0,3200.0,1005791.0,1004340029.0,MN22,15pcxijuNY8BMNzBhABt7w,miss-lilys-7a-new-york-2,https://s3-media2.fl.yelpcdn.com/bphoto/nhNUO_VG9ziZYjrNYOBGyQ/o.jpg,False,https://www.yelp.com/biz/miss-lilys-7a-new-york-2?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,702,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.726019, 'longitude': -73.9837551}","['delivery', 'pickup']",$$,"{'address1': '109 Avenue A', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['109 Avenue A', 'New York, NY 10009']}",12128121482.0,(212) 812-1482,2454.091979021472,M03,41302.0,44136.0
